customer_id,country_code,account_creation_method
40b81f44,JP,mobile
9884438c,US,mobile
f6841365,US,mobile
aae439d1,US,mobile
265f7a17,US,mobile
9f1e60bc,JP,mobile
90720697,NL,mobile
aa1e6944,DE,mobile
adcd87cb,US,desktop
2f3c9791,AU,tablet
29dba218,GB,mobile
57ae2f3a,CA,mobile
859d8845,CA,mobile
a50581dd,GB,mobile
4e28b7d8,GB,mobile
c870744b,IN,mobile
556a42d1,GB,mobile
dd6f8dec,US,mobile
358636a1,GB,unknown
acc73100,US,mobile
98e4451a,GB,mobile
a159a3f7,IT,mobile
ec24ad6c,MX,mobile
4cdd73f7,US,mobile
229e5bf1,GB,mobile
74acab52,US,mobile
3f86d3a4,US,mobile
fcc3a46c,RU,mobile
c4f13d46,RU,mobile
ae8759f6,US,mobile
e6f6cfc6,BR,desktop
5f206131,ES,unknown
987b009b,CA,mobile
4579b142,US,mobile
5d3877dc,US,tablet
8d38d341,US,mobile
dde38806,US,desktop
22c9c1cd,CH,mobile
87f57b53,US,mobile
84fa3994,US,mobile
808eadaa,GB,mobile
d373e335,US,mobile
88d4d023,US,mobile
5f4fbe8f,US,mobile
56b0e13c,US,mobile
4989373,US,mobile
7f4001ba,US,mobile
d625f5c6,CA,mobile
a288b2fa,HU,mobile
97e9e01c,US,mobile
bdb8207d,GB,mobile
5484f9ca,US,mobile
831d3687,US,mobile
04b2b6eb,DE,mobile
7409bb53,ES,unknown
579dadfb,AT,mobile
cf3b531a,US,mobile
3d0b5901,AU,mobile
c973db04,MX,mobile
85340053,IT,mobile
8531df3e,US,mobile
59e29448,US,tablet
49d59ad4,AU,mobile
13260d3c,US,mobile
1becd67d,GB,mobile
7dc15fa5,US,mobile
4576d6de,US,mobile
88f411dc,US,mobile
1cf460e7,US,mobile
943a1623,GB,mobile
4d8d9747,US,mobile
599c61c1,US,mobile
3d0c1703,US,mobile
45b87b55,US,mobile
43fd40c8,GB,mobile
f9369e19,CA,mobile
3cadc5be,US,mobile
d6010400,CA,mobile
84a8aa99,US,mobile
67d9a9fa,US,mobile
67529c6e,US,mobile
89c669e4,US,mobile
aaa9c617,GB,mobile
e2318d8e,SG,desktop
a5df2813,AU,mobile
820b61da,GB,desktop
87e51ff3,US,mobile
c0aff595,CL,mobile
a8491e48,NZ,mobile
c6a00535,US,mobile
7e9e0253,AU,mobile
fa9b0897,US,desktop
5b4a8444,AU,mobile
6b2bbe78,IN,mobile
d2025f46,US,mobile
0773adb1,US,mobile
8c6f221c,US,mobile
11715d78,US,mobile
a7f0aa4e,US,mobile
382caade,US,mobile
1f8399ef,PL,mobile
7a0b5293,JP,mobile
68d6eea1,US,desktop
4ca1bcc4,TR,mobile
53114439,JP,mobile
c77d61c4,DE,mobile
0a749a32,JP,mobile
89e9cc20,US,unknown
7e03342f,US,unknown
4fcc6955,CA,mobile
45c9a0b0,NL,mobile
6b0bbbd7,US,mobile
113c67f4,ES,mobile
d3ab12c2,NZ,mobile
77a96b83,NL,mobile
af444b42,CH,mobile
dc91352f,US,desktop
dd250f06,NZ,mobile
7102c22a,US,unknown
0f0469b5,MX,mobile
844e378e,US,mobile
16cbd721,CH,mobile
b7306d15,DE,mobile
fa66c2e9,FR,mobile
5fedc97e,CA,mobile
ae6672fb,US,mobile
b7b6af12,US,mobile
bf14f0aa,US,mobile
9a8533d3,AT,mobile
4c499732,JP,mobile
1249b257,NG,mobile
836438d4,US,desktop
ab65479b,US,mobile
2418c8c6,GB,mobile
5ffa05a4,US,mobile
5dc6f22a,US,mobile
f3ea03ab,EG,mobile
15b36a2d,BD,mobile
c5cfa1d3,CA,mobile
b6cba1eb,US,mobile
ae17da90,US,mobile
8b347678,US,mobile
e2bbd212,US,mobile
30bfc11c,KR,
8e2c48d2,JP,mobile
5cdf1402,US,tablet
2aed5e68,US,mobile
eadc962d,US,mobile
7f32be97,US,mobile
e4eb74a7,BM,mobile
db38008a,PL,mobile
5270a2c2,US,mobile
51798bb3,GB,mobile
9c4dc02d,US,mobile
7bfdabca,CL,mobile
3ed3be6b,FR,mobile
0e61c490,US,mobile
41668f04,US,mobile
3fddc301,US,desktop
74dd5b84,CA,mobile
de9e5de3,IT,mobile
c2c93316,US,mobile
cb48e9cd,GB,mobile
dbfb33e5,MX,mobile
11e1fb3b,US,mobile
1630541b,ES,mobile
881abccd,IE,mobile
f9d68d10,US,mobile
01f556b3,FR,mobile
89929017,US,mobile
74b1966c,US,mobile
292944ec,US,mobile
88c8cfde,RU,mobile
6a029fae,CA,mobile
7b723a0b,US,tv
fb027525,CA,unknown
9ea2b2ae,DE,mobile
ec898b7e,US,mobile
36a8bfc9,TW,mobile
be9bb135,US,tablet
a71294b6,IT,mobile
3a103054,AL,mobile
43730a73,DE,mobile
4ff63ae0,MY,mobile
bc381ee0,JP,mobile
43ae6299,US,mobile
b4a05494,US,mobile
3c9a0bda,GB,mobile
7cc9021d,CH,mobile
f57194a3,FR,mobile
b3b45f21,US,mobile
de715399,US,mobile
56bf6743,NO,mobile
5543607e,NO,mobile
60038f7a,GB,mobile
6cbb1afa,JP,tablet
6620d07a,US,mobile
9d97fb01,GB,mobile
694bf540,CA,mobile
1292f736,US,mobile
ecf60300,ES,mobile
5b292f43,AU,mobile
1de22cda,US,unknown
1d2ebb88,CA,mobile
4472839f,US,mobile
9e29be7a,SE,mobile
8e0dc68b,US,mobile
4dedad39,DE,mobile
a473d95e,US,mobile
c16bbcc5,FR,mobile
a34ecf2b,FR,desktop
da279f3e,US,mobile
4bcb6d13,US,mobile
e26de929,AR,mobile
70cb3163,US,mobile
a83ee6eb,US,mobile
dd6479b4,US,mobile
292751,PH,desktop
06356c53,SE,mobile
26fc5577,RU,mobile
80246bf9,BR,mobile
f14a5d88,LK,mobile
11a37bad,CA,mobile
ea0abfbf,AU,desktop
e9ad6c25,CH,mobile
744bff29,GB,mobile
d0a317dc,US,desktop
c3860503,US,mobile
2473b8c2,NO,mobile
9cbaa961,SE,mobile
3d186969,US,mobile
13355367,BR,mobile
071c0f71,CH,mobile
3bdc6839,US,desktop
e178a867,NO,mobile
5a5164fb,US,mobile
54d94b95,US,mobile
bbf643ea,US,mobile
aa417dc5,US,mobile
ea787a3d,MX,mobile
7cf7dbbc,US,mobile
7d0218ef,US,mobile
b24ab8e1,US,mobile
ad614ffb,PL,mobile
08b4d000,US,mobile
fdb1d958,US,mobile
abdf1b6f,US,mobile
63a16fd5,US,unknown
89e4e7e9,US,mobile
3011ee05,US,mobile
345900000000000019009044051595635634441648096817810134463237979381821842778193644748940895397183228961120483223441521388922928292303277713447567543609023406147430175286513839455631564958308675767992406792768946245809995776,NL,mobile
ac5f11af,US,mobile
aa7f86d2,US,mobile
1aa7366d,KE,mobile
4aa08489,US,mobile
428c6a84,US,mobile
70a20329,DE,mobile
60a0e4fb,US,mobile
17c624cd,FI,mobile
f734c13d,AU,mobile
d5661d54,SG,mobile
8393e908,FR,mobile
19452bda,US,mobile
bd699f34,US,mobile
15f74f52,US,mobile
6abac5a5,US,mobile
5a9a8bfb,US,desktop
edcf2695,US,desktop
8c864c81,BO,
30b9f199,US,mobile
781d4f62,GB,mobile
f8dd65e0,GB,mobile
040e2dd8,US,mobile
9834e4c2,CA,mobile
35b48933,US,mobile
6075a28a,US,mobile
7d7f2960,GB,mobile
6c26f6d7,GB,mobile
1cf90381,GB,mobile
c6479be8,US,mobile
152c7b8e,JP,mobile
f42532ed,CA,mobile
cb79b1e1,US,mobile
70cd88e0,US,mobile
940a1fa9,US,mobile
8dc4afb8,US,mobile
57307abe,EG,mobile
2746bae4,US,mobile
608849fd,US,mobile
9f327180,CA,mobile
ca8ac451,US,mobile
547c1088,CZ,unknown
25e5ab89,US,mobile
ab569733,BR,unknown
ecfa96ca,MU,mobile
8e707901,US,mobile
2cbee8fb,DE,mobile
98a98335,FR,mobile
a5ef6f56,GB,mobile
71ad386b,US,mobile
c3684581,US,mobile
5cc9065d,GB,mobile
5b44b0c1,US,desktop
f1a1b818,GB,mobile
547a163a,US,mobile
a1a45b6c,US,mobile
2c78c554,AU,mobile
478cdfdc,US,mobile
4de66ceb,US,mobile
042e64ce,NL,mobile
12c96456,RU,mobile
ee42a88f,BR,mobile
bdd4a2ab,AU,mobile
2bc20434,US,mobile
cfe7785d,US,mobile
43826ead,US,mobile
de02a88f,GB,mobile
cfa2ef3d,US,mobile
1c3d26ba,US,mobile
6843e2ba,TR,mobile
c911d80e,US,mobile
a841f010,BR,mobile
bd50184d,US,mobile
c3a9e4be,US,unknown
a014bf57,US,mobile
96b1038e,US,mobile
397883de,AT,mobile
0140329f,IT,mobile
48e0f5ad,US,mobile
51198aff,NO,mobile
26e67bac,US,mobile
ef5e35eb,US,mobile
d08840ca,BR,mobile
3a8f8b31,ES,mobile
69e42608,CO,mobile
64f976ef,FR,mobile
76f05de7,BE,mobile
5b7a6864,US,mobile
aa128280,US,mobile
ee6cc3ba,GB,unknown
e711217d,US,mobile
e315e349,DE,unknown
53b9ffcd,US,mobile
4c10155c,BR,mobile
7a734d17,US,mobile
8062d2bc,CA,mobile
ec4d68e1,US,mobile
d0949df1,US,mobile
c2e496f3,GB,mobile
5d82342a,CA,desktop
b873d7aa,US,mobile
b9e9db73,US,mobile
2df56080,SE,mobile
5071fb21,US,mobile
2c3eab7a,US,mobile
d5cbb820,US,desktop
a9300278,UA,desktop
ef504ebe,ES,mobile
faf74f28,US,mobile
4b87766c,US,desktop
5e681086,US,mobile
b526c7dd,NO,mobile
19c57d28,BR,mobile
b7e12dc9,US,mobile
d4c12ec5,US,mobile
914ee772,US,unknown
9d111bf6,RU,mobile
1ca299b2,US,mobile
7f9878c5,US,mobile
869fa0bb,US,mobile
367dbb9a,US,mobile
3b0753c7,DE,mobile
34fdd01e,AU,mobile
734fdba0,US,mobile
f3611449,IN,mobile
bd7fb268,GB,desktop
403fedf3,GB,mobile
bc8466fe,AU,mobile
af8bf627,FR,mobile
41bc9d94,MX,desktop
941b865f,BR,mobile
c0ec282f,BR,mobile
3967872d,KR,mobile
f67af2d2,US,mobile
1ac41f20,CA,mobile
ff594058,US,mobile
2744e1b0,NL,mobile
d8649c7b,US,mobile
c728d92c,GB,mobile
43cb78c2,US,mobile
fa9a036e,DE,mobile
1af2cd62,US,mobile
81879962,IN,mobile
ad81c376,US,mobile
41d17cd9,US,mobile
63be7865,CZ,mobile
50b010a7,IT,mobile
d0ec304d,US,desktop
e88b26f0,EC,mobile
d2926691,HK,mobile
a2892e82,ES,mobile
b5c4c215,CA,mobile
493bddfd,TR,desktop
fb515908,US,
c2aa3e11,FR,mobile
a501b1a1,CA,mobile
2f207f47,US,mobile
324bd7d5,NZ,mobile
80b0f702,US,mobile
dfffdc1f,CH,mobile
53c4ddb2,AT,mobile
83a09e5e,US,desktop
46b8cd14,AU,mobile
59b8bd0d,US,unknown
332a39a4,GB,mobile
628b5ae3,RU,mobile
10d3f72a,US,mobile
462f472d,US,mobile
661dbc4c,US,mobile
544056b0,US,mobile
debd0907,FI,mobile
985d69e3,FI,mobile
03b2d265,US,
e67f28ca,US,mobile
42d6f32b,CA,mobile
3273719,ES,mobile
25f6b37d,GB,mobile
b0ef8492,KZ,mobile
9c560110,GB,mobile
27ba7726,AU,mobile
9f2dd6b1,US,mobile
6f0f249f,FR,mobile
dc337d87,US,mobile
315f1c4b,KR,mobile
20317131,US,mobile
ffa4b857,US,mobile
e729917a,US,mobile
84714f97,US,mobile
4053000000000000013885640859585601345725324491561804013039751902354060608850213420674522767777839155734371939453746577559605613885611305338280873601872396678163845396849635718774738278696680571253817165800198497931592546102289180478724839092858281758296285547868803672147102193434379681792,US,mobile
0bf45131,IT,mobile
498f03ca,US,mobile
b09ddbd5,US,mobile
c107c99d,US,mobile
b347defb,US,mobile
b76a91a4,UA,mobile
822af3b6,US,mobile
70dfc99c,US,desktop
8b4cc261,HK,desktop
069d4bda,ES,mobile
6acf3c50,US,mobile
4b24693e,US,mobile
936963ab,US,mobile
dfeb5de3,US,mobile
e5d7e16f,US,tablet
792159d2,FR,mobile
c8496b4f,CA,mobile
1e55e571,CO,mobile
cdde60b0,US,mobile
0f1d7f8c,US,mobile
70d399b7,VN,mobile
9c0cef55,GB,mobile
4ff3ef89,GB,mobile
5f69b260,US,mobile
e66d7f72,GB,mobile
a5e26202,US,mobile
c8b14412,US,mobile
2648b88e,US,mobile
b018e5b0,US,mobile
7ab0ea50,NL,mobile
f1ac6a6f,GB,unknown
9be3e69d,PL,mobile
62c55694,DZ,mobile
9a0291ca,US,mobile
fe9ed49d,BR,mobile
5e2287ff,US,mobile
d091ad87,FR,mobile
b5468de2,US,mobile
d31ddfe4,US,mobile
1eb3aa0e,US,mobile
d8ae542d,US,mobile
c6e134a1,GB,mobile
b8cca810,US,mobile
f7935ec5,US,mobile
817bacb7,IT,mobile
9f0ab400,CA,mobile
1ee6e319,PA,mobile
c7b4889f,DE,mobile
1aff484b,JP,mobile
8be36f5a,US,mobile
6fddb907,US,mobile
6a1576a9,US,desktop
6a2b1ed0,AU,mobile
c93d05ea,US,mobile
885dbc25,US,mobile
e15160bd,CL,mobile
e6a12d17,US,mobile
bd2cfa1f,GB,mobile
5267a535,US,mobile
050cb260,CA,mobile
21e63ab7,CA,desktop
134fc032,US,mobile
a0247651,US,mobile
cd6c6eda,JP,mobile
627eb926,HK,mobile
a324bf9e,GB,mobile
80a0ae7d,US,mobile
909b18a9,US,mobile
7d676abf,FR,mobile
c1b961ff,NL,desktop
dca0c09c,US,mobile
0ee94781,FR,mobile
52076ec1,US,mobile
25dc141d,DE,mobile
5434695e,US,desktop
c182b3a3,US,mobile
f3a1234c,US,mobile
ea658157,US,mobile
22a565f7,NZ,mobile
ac1b6ba4,PA,mobile
3459d993,GB,mobile
3984c286,JP,mobile
a44dbabe,BR,mobile
99521bd7,DE,mobile
f8eb226f,US,mobile
b4a4e1a3,FR,mobile
aced5ffb,US,mobile
c4eb4203,US,mobile
b63535ce,US,mobile
4947c675,PL,mobile
afed755c,SG,mobile
0621eb7d,FI,mobile
cf8c7249,HU,mobile
9eef5709,US,tablet
0e60b74c,CZ,mobile
52f13565,US,mobile
dd1048b6,US,mobile
37653ec8,RO,mobile
8afe8eed,IT,mobile
a1388faf,US,mobile
b66efaf8,CA,mobile
c1e0411f,US,mobile
b949948b,US,mobile
4ba6632a,US,desktop
456e070f,US,unknown
efdf6356,CA,mobile
c7a8c6d9,US,mobile
e4cd6252,IE,mobile
1d9e2f81,US,mobile
c893a827,IE,mobile
281c1e92,AU,tv
14f914e2,AU,mobile
96d5cf5e,NL,mobile
0d808d82,US,mobile
3736170c,FR,mobile
d4467ce8,DE,mobile
b8e06aa4,US,mobile
093164ed,PT,mobile
70427cd7,CO,mobile
9ed4e3aa,AU,mobile
c09ec812,GB,desktop
5dffed76,AU,mobile
fb53a919,US,desktop
97b9a184,GB,unknown
83ab161c,IT,mobile
004ce40e,GB,mobile
5a7cd787,US,mobile
7282afd8,CA,mobile
4cc1ee1a,ES,mobile
e98f7789,US,mobile
e160b898,US,mobile
44a105a1,US,desktop
babf1cc5,CH,mobile
bf688e04,CA,mobile
90924638,US,mobile
ea924623,CA,mobile
339fe603,CL,mobile
7efae55c,FR,mobile
f36c77a2,US,mobile
6138c309,IN,mobile
63a90e2c,US,mobile
004addff,ES,mobile
ed981b89,EE,mobile
d6ccedec,US,unknown
a5849156,DK,mobile
afc7d2e8,US,mobile
5eeda2ac,US,mobile
cefb5a68,FR,mobile
f6b09168,CA,unknown
5ddc3427,ES,mobile
4e483ac8,ES,mobile
9e46f3e7,US,mobile
94a2d1f2,IL,desktop
f152ea9f,GB,mobile
41092b6d,AU,mobile
792bede5,GB,mobile
b6199d1b,AW,mobile
bf6ce145,DE,mobile
49131800000,US,mobile
ee8a0b41,US,mobile
f7ec2cca,KY,tablet
ba9fe1cc,US,mobile
4ee21b7c,US,desktop
5c8e1645,AU,mobile
876afcc7,GB,mobile
0bc28fe7,US,mobile
c78ca817,DE,mobile
a4a66000,US,mobile
08e3a24d,US,mobile
c466caab,MX,mobile
3df988bd,US,mobile
3b2bfc0e,IT,mobile
59030ce8,US,mobile
27fd41bb,HR,mobile
898244c0,US,mobile
25c408e6,IN,mobile
3eaaa673,US,mobile
7909b1cb,MX,mobile
8852ca36,AR,mobile
43d22140,KR,mobile
c4a251f0,US,mobile
d1996fe7,US,mobile
01f977c5,JP,mobile
2296a043,US,mobile
4ec4f787,US,mobile
d67a832c,CA,mobile
94626aa3,AU,mobile
74449091,ES,mobile
54182f32,US,mobile
8fbd8ef8,CA,mobile
30824699,FI,mobile
2e90adc0,CH,mobile
54cd692c,US,mobile
4824f8d8,AU,mobile
b6f17879,CL,mobile
7b55fc98,US,mobile
44a459e2,GB,mobile
fbe0393d,US,mobile
59348b27,US,mobile
18da96ee,PL,mobile
2948d5ed,CA,mobile
02585f8b,US,desktop
92c82ab0,US,desktop
f36b7e16,NO,mobile
3bb1d232,ZA,mobile
b60bb656,CO,mobile
ae93ec24,US,mobile
05c901a1,US,mobile
3678f9d2,AR,unknown
9a9fe896,DE,mobile
054e6d37,DK,mobile
69d60da1,GB,mobile
52715d95,KR,mobile
71f5a702,US,mobile
789799999999999998369953477137431315887394585165527082550521189869940731277149808738311112672252940637838862579761415438468252684817692336278811751585128487694026833791196273385574115143533152509129593122375525946642956087287161518892040359444404017642255459287040,DE,mobile
61bb1018,US,mobile
50a31662,CA,mobile
f8284299,BR,desktop
07282c69,FR,mobile
b933695b,US,mobile
4ac53ba2,AT,mobile
7dd2a77d,US,mobile
2785e9be,US,mobile
53df3320,US,mobile
c03eb705,US,desktop
911df6e6,US,mobile
1151ba28,US,mobile
3e27915b,BR,mobile
b392b840,US,mobile
ea406a1e,US,mobile
e7fd2dcf,US,mobile
5ec77880,US,mobile
68b631c8,US,mobile
76c7f1bb,US,mobile
62335363,US,mobile
91336cb0,US,mobile
e699ff8d,US,tablet
daf38b8a,IT,mobile
7983a06a,PE,mobile
12231fb5,DE,mobile
1d32bc5f,US,mobile
38e0ad71,NO,mobile
917c1c9b,US,mobile
c5d02b6a,MX,mobile
0edef258,US,mobile
3b945adc,US,mobile
3b692094,IN,desktop
5b8c6141,AU,mobile
74c13d50,US,mobile
547f8921,US,mobile
5819cab5,BR,mobile
8a323842,US,mobile
ddd88f22,US,mobile
b8ef3a6e,US,mobile
41718dcb,GB,mobile
ffc91a65,DE,mobile
7758a1f0,AU,desktop
acbf6fda,US,mobile
b13b3eaf,US,desktop
de141523,TR,mobile
96e0c6ae,US,mobile
2c0704de,GB,mobile
12c53873,US,mobile
1652a1fe,AU,mobile
32e40e58,US,mobile
fd0aee35,US,mobile
a76592aa,US,mobile
2f988fc3,PL,mobile
378eb132,US,unknown
f7637486,NL,mobile
bfb52119,AR,mobile
c89369de,GB,desktop
54f1eea6,SG,mobile
13253105,US,mobile
41120b74,US,unknown
9457a3a0,FR,mobile
a11dc2f0,US,mobile
132065c9,ZA,desktop
8115384f,US,mobile
558b1f1f,US,mobile
ea6776e4,GB,desktop
d8aa55c7,DE,mobile
fc8665e2,GB,mobile
b02a4f00,DE,mobile
74668189,IE,mobile
201199999999999997490227267289863728920659439031484538792886159795917990216699979777375173231596649775001480447444735713174276919844092407290636967568474112,NL,mobile
1c4defc4,US,mobile
e4829f28,US,mobile
5f6607fd,US,mobile
0b60d6bc,US,mobile
e3a9adfa,US,mobile
84c6e2b6,US,desktop
5896a011,US,mobile
f996adf3,US,mobile
2cfad041,US,mobile
a1664c6c,US,mobile
e905442c,US,mobile
32ab800d,ES,mobile
df9a5f5f,CA,mobile
d93ca6cf,BR,mobile
61f03592,US,mobile
b2df82d6,US,
269152aa,US,mobile
a22d656c,NZ,mobile
dfc79ce9,IN,mobile
2104a333,US,mobile
3651a62f,US,mobile
dff7c134,US,mobile
b37bd1bc,PL,desktop
b21a73ff,GB,mobile
f2cebda8,JP,mobile
d5eefec6,SG,mobile
91a7f1fe,CA,mobile
56b08659,US,mobile
f3aff1de,PL,mobile
541751db,JP,mobile
da84525c,US,mobile
bcebbaa0,US,mobile
8557fe88,IE,mobile
f5702a50,JP,mobile
ef9123b8,GB,mobile
a41a5b5b,US,mobile
7cccd245,US,mobile
66ff17de,GB,mobile
b3a5f00f,NL,mobile
50ea66af,US,mobile
7a3bc484,GB,mobile
2705d476,US,mobile
43d91bc1,IN,mobile
2a28c91e,US,mobile
7d5f1def,FI,mobile
9b12f8b8,US,mobile
edc5ac99,RU,mobile
1ebe0604,US,mobile
c4447b91,GB,tablet
03842cf9,GB,mobile
ac2610fe,US,mobile
bd2dba8b,US,mobile
afb6acd3,FI,mobile
91e41085,US,mobile
89786eb1,US,mobile
000b5faa,US,mobile
7bc578b5,CR,mobile
d3db7a0c,JP,mobile
39dd9600,US,mobile
10eae2fd,US,mobile
bad92330,AU,mobile
751efbaf,ES,unknown
48a750ea,CA,mobile
7f353d6d,US,mobile
3c16fd87,US,mobile
d82f40ca,MX,mobile
c8326ec9,US,desktop
b89e5624,HU,mobile
88b22d6e,US,mobile
59b622a3,CA,mobile
341f7162,JP,mobile
ff0e7fea,US,desktop
c8638bee,US,mobile
df019b84,US,mobile
9976a596,US,mobile
c4e89c69,US,mobile
1ea61603,GB,mobile
75d43a5c,US,mobile
c3b90d0e,DE,mobile
4fb73aab,US,mobile
ad4fa992,GB,mobile
1975d485,AE,mobile
092ed86b,GB,mobile
fdb365d4,TR,mobile
8bd99188,US,mobile
73b2b273,FI,mobile
c23960bf,CA,desktop
afa8bf4c,IN,tablet
bf9e73e9,US,mobile
edac6162,US,mobile
234ea880,AU,mobile
21463a0a,CO,mobile
592745f1,US,mobile
0f49d0a4,US,mobile
123b1aff,GB,mobile
3ab0f91c,AT,mobile
9ea91076,US,tablet
84b62f1d,US,desktop
6559ccd7,DE,mobile
2de0659f,US,mobile
f0c52552,KR,mobile
43958466,IS,mobile
36272d4a,AU,mobile
c1e76e2a,US,mobile
eca6a635,SA,mobile
0660d92d,US,mobile
974ea3c2,US,mobile
b157acf2,US,mobile
34b8bc48,IL,mobile
48e9bfe1,TT,mobile
dfa99186,GB,desktop
9b426f7c,ES,mobile
cc9c73df,GB,mobile
3948acd7,PE,mobile
f69deef8,US,mobile
2b8da769,US,mobile
e53883bb,DE,mobile
fdbd7f24,RU,desktop
f342bf2f,GB,mobile
8a7e2097,GB,mobile
13389064,AU,mobile
98c1d4ee,US,mobile
3f7e0e72,US,mobile
76f9fe72,AT,mobile
883b003d,CH,mobile
1c1f599c,FR,mobile
10b684d6,BR,mobile
30d4531a,US,mobile
85e7e071,BR,mobile
53b54b81,DE,mobile
20b91802,GB,mobile
c87055fe,JP,desktop
d7edf26d,US,mobile
4f679051,US,mobile
7122046c,AU,mobile
0c2ae8f0,HR,mobile
abd0128d,US,mobile
efead8d7,AU,mobile
705ac2b1,AT,mobile
908f581a,US,mobile
7e108195,GB,mobile
67329999999999997489250626890449659465218943001258512304624825232523264,FR,mobile
f9fee74f,US,mobile
e9c052b6,US,mobile
79e4dbff,JP,mobile
17468481,US,mobile
18c924be,SE,desktop
4152572d,US,mobile
267176a4,TW,mobile
70e32d26,US,mobile
c98b2317,US,mobile
d160256a,US,mobile
bbfb5d46,CA,mobile
a3f8343b,US,mobile
20889388,AR,mobile
420b4b8e,US,mobile
378609999999999992329385013528674589105445255237210336002052257396236734888055861673984,AU,mobile
6480d3e2,FR,mobile
e0732385,US,mobile
90d86195,DE,mobile
0493c8a2,IN,mobile
382d6188,GB,mobile
f15ac50d,GB,mobile
8f110b1d,DE,mobile
64f470fe,DE,mobile
30fc3db9,US,mobile
1dd65f16,US,desktop
cb18646b,IL,mobile
39978061,US,mobile
334c141d,US,mobile
f9a91e59,MX,mobile
347a7749,US,mobile
5d6a68a2,DE,mobile
2bf0c5ef,CA,mobile
bb65926f,BR,mobile
6bed8c0e,FR,mobile
390046bb,GB,mobile
56680a73,US,mobile
90f9559c,ZW,mobile
2dae8930,US,mobile
26fae1c2,NO,mobile
3e6b6b47,GB,mobile
5df175d8,IT,unknown
d2e72c82,US,mobile
a6233671,NL,mobile
0761ec6f,JP,mobile
4c23cd21,US,mobile
5ed89bc3,MX,mobile
b57ea819,GL,mobile
b935a9bb,US,mobile
5767429d,IT,mobile
29e6dfb9,DE,mobile
415ff2d6,VN,mobile
da197d31,US,tablet
3346117a,PH,mobile
4730dc65,US,mobile
de34c583,US,mobile
d5caff1a,US,mobile
2d1378ea,PT,mobile
4663f15c,CA,mobile
f52a628f,GB,mobile
3f860670,CH,mobile
e0f5bd01,UA,mobile
43e48c4e,US,desktop
9839c914,US,mobile
0655ac8c,US,mobile
f916a80e,GB,mobile
004bf15e,US,mobile
9a0379ac,US,mobile
14aa334f,US,mobile
2ec17e63,TH,mobile
d3c79fc2,US,mobile
fc3e1bda,IT,mobile
70a454dd,KR,mobile
18a70d75,US,mobile
482e300c,US,desktop
a764ffb3,GB,mobile
5ca651c9,US,mobile
c1ca0c85,US,mobile
f3a543ff,US,mobile
892900bc,US,mobile
cd0a0495,US,mobile
b5459f66,FI,mobile
619edc39,US,mobile
66672176,ES,desktop
aa988aed,US,mobile
36b69a1f,GB,mobile
94b81719,US,mobile
523aa4ce,US,mobile
b8e6b088,GB,mobile
004492ec,IT,mobile
64812947,US,mobile
33cb2c1a,US,mobile
10cf79b3,US,unknown
496adbfc,JP,mobile
8875c99a,LB,mobile
75cc1488,US,mobile
9ef3cf83,US,mobile
0e56c2dd,US,mobile
a2b961b6,US,mobile
b40e39c8,IT,mobile
15d9eccc,JP,desktop
54ccb8cd,IE,mobile
664deffb,US,mobile
afc3c93a,GB,mobile
d521fff8,CA,mobile
23b31339,US,mobile
4af30da6,US,mobile
3452b880,CA,mobile
c242e609,RO,mobile
6a3868da,NL,mobile
3c09634d,ES,mobile
174bbd31,US,tablet
1994047c,AT,mobile
167d7140,US,mobile
bc5b2217,US,mobile
f5f95fbf,AU,mobile
8249483c,EC,mobile
f4a9cd89,TR,mobile
021b2d88,US,mobile
701e406c,NO,mobile
650f9b0c,US,mobile
51d366a4,US,mobile
ae2cd96c,US,mobile
eadb9e42,US,mobile
6ef6b380,US,mobile
0186dc6e,US,mobile
54d10cda,US,desktop
79a4a3f5,US,mobile
421d23f8,US,mobile
19965f03,US,desktop
01b8833c,US,mobile
189c4094,US,mobile
0f1cc2c6,US,mobile
8229616d,BE,mobile
5114d615,DE,mobile
1483136d,IE,mobile
37d3e431,US,mobile
acd84728,US,mobile
c72c1d13,US,desktop
e0380396,DK,mobile
42b8afe9,US,mobile
53bfdfec,ZA,mobile
5ee19f29,NL,mobile
4f17c482,US,mobile
e96319f3,DE,mobile
cafb4d9f,MY,mobile
45bef323,GB,mobile
e759c491,US,unknown
2be9a069,NO,mobile
a3cb1ba5,US,mobile
960f425b,GB,mobile
59aa78a7,DE,mobile
7b7ebba1,US,mobile
4231d633,CA,mobile
5588ac98,US,mobile
934598b3,US,
d95d17b4,CA,mobile
046183d5,IN,mobile
bd3448d7,US,mobile
d5c9369a,AU,mobile
65245b94,ES,mobile
23158d27,US,mobile
30bcd19b,BR,mobile
9c9d12bd,US,mobile
1b3a5420,IN,mobile
c6af4108,US,
8e5f0944,AU,mobile
33da1242,US,mobile
e9b03297,US,mobile
a1677929,IN,mobile
a5ae50b8,US,mobile
02b42409,NO,desktop
9c20aa56,US,mobile
d1cf31b6,ES,mobile
6afc3a60,US,mobile
32981c53,GB,mobile
6db67dab,US,mobile
04ef3e5c,GB,mobile
b05c5dd2,FR,mobile
ce8dc848,US,unknown
ecb606cc,IT,mobile
0ad8201f,CA,mobile
d27457fa,UA,mobile
29dc5d82,US,unknown
7dccd52e,US,mobile
5709c83e,US,unknown
49778650,US,mobile
11a002fc,US,mobile
5f078237,RU,mobile
