customer_id,order_id,order_date,ship_ts,product_name,product_id,order_amount_usd,purchase_platform,marketing_channel,account_creation_method,country_code,order_year,order_month,order_month_name,order_year_month,date_key
99885ddc,b257edee57864921,2020-01-20 00:00:00,2020-01-23,JBL Quantum 100 Gaming Headset,ab0f,24.6,website,direct,desktop,RU,2020,1,Jan,2020-01,20200120
a9d7cfe8,b259200398e72001,2020-06-01 00:00:00,2020-06-03,27in 4K gaming monitor,891b,401.53,website,direct,desktop,FR,2020,6,Jun,2020-06,20200601
a87b279d,b25961173ab71372,2020-05-27 00:00:00,2020-05-28,Nintendo Switch,e682,168.0,website,direct,desktop,EC,2020,5,May,2020-05,20200527
412979f9,b25c8564d0a29456,2019-07-16 00:00:00,2019-07-19,27in 4K gaming monitor,891b,340.0,website,direct,desktop,US,2019,7,Jul,2019-07,20190716
7c3bef30,b2609ff427253092,2020-08-13 00:00:00,2020-08-14,Nintendo Switch,e682,168.0,website,,,US,2020,8,Aug,2020-08,20200813
e8ea58ef,b2614cfe10c98369,2019-09-12 00:00:00,2019-09-15,JBL Quantum 100 Gaming Headset,ab0f,24.18,mobile app,direct,desktop,CA,2019,9,Sep,2019-09,20190912
200b2a85,b2658c48aff16096,2020-10-20 00:00:00,2020-10-22,JBL Quantum 100 Gaming Headset,ab0f,16.81,website,direct,desktop,AU,2020,10,Oct,2020-10,20201020
c4014c0a,b2686c010f183013,2020-04-12 00:00:00,2020-04-15,Sony PlayStation 5 Bundle,54ed,1246.49,website,affiliate,unknown,BE,2020,4,Apr,2020-04,20200412
dbaa48b3,b2698216e9192829,2020-07-24 00:00:00,2020-07-25,Nintendo Switch,e682,93.91,website,direct,desktop,MX,2020,7,Jul,2020-07,20200724
846df733,b26b966c51b56333,2020-02-09 00:00:00,2020-02-10,Nintendo Switch,e682,168.0,website,direct,desktop,AR,2020,2,Feb,2020-02,20200209
9f005890,b273b4184ef67209,2020-12-05 00:00:00,2020-12-06,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,EG,2020,12,Dec,2020-12,20201205
2d883231,b2796a5cf8721448,2019-02-15 00:00:00,2019-02-18,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,VE,2019,2,Feb,2019-02,20190215
9b1e621d,b279c6e2eb165592,2020-03-31 00:00:00,2020-04-02,Nintendo Switch,e682,89.98,mobile app,email,mobile,FR,2020,3,Mar,2020-03,20200331
16baa8da,b27dac4504012251,2020-04-05 00:00:00,2020-04-08,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200405
75df1df6,b27ea13f59950524,2020-09-17 00:00:00,2020-09-20,27in 4K gaming monitor,891b,480.0,website,email,desktop,US,2020,9,Sep,2020-09,20200917
831bfd5e,b27ecf0ca4755854,2020-03-11 00:00:00,2020-03-13,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,AR,2020,3,Mar,2020-03,20200311
ecc85f32,b281fbc553e100039,2020-09-21 00:00:00,2020-09-23,Nintendo Switch,e682,168.0,website,email,desktop,US,2020,9,Sep,2020-09,20200921
995e0626,b287cf2669d64866,2020-03-13 00:00:00,2020-03-14,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,US,2020,3,Mar,2020-03,20200313
487a3224,b28872ec17f32336,2020-01-25 00:00:00,2020-01-26,Sony PlayStation 5 Bundle,54ed,1310.59,website,direct,desktop,CA,2020,1,Jan,2020-01,20200125
efae9b9f,b289819a541101268,2019-01-21 00:00:00,2019-01-23,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,1,Jan,2019-01,20190121
9521d3c7,b28c3a27e0463222,2020-02-29 00:00:00,2020-03-03,27in 4K gaming monitor,891b,343.68,website,direct,desktop,DE,2020,2,Feb,2020-02,20200229
0646a776,b29c5b116695652,2020-09-16 00:00:00,2020-09-19,Nintendo Switch,e682,175.22,website,direct,desktop,GB,2020,9,Sep,2020-09,20200916
202d5858,b2a078853fc16151,2020-07-21 00:00:00,2020-07-24,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200721
b105a179,b2ae10910a475027,2020-10-14 00:00:00,2020-10-16,JBL Quantum 100 Gaming Headset,ab0f,23.28,website,direct,desktop,NL,2020,10,Oct,2020-10,20201014
42d7a266,b2b6799ed7c30123,2019-09-08 00:00:00,2019-09-10,Nintendo Switch,e682,172.52,mobile app,email,mobile,US,2019,9,Sep,2019-09,20190908
19a7a281,b2b788a96d813412,2020-07-08 00:00:00,2020-07-09,Lenovo IdeaPad Gaming 3,9ef0,1198.0,website,direct,desktop,HU,2020,7,Jul,2020-07,20200708
d2ddf3bb,b2b7aef9e6e89001,2020-04-16 00:00:00,2020-04-18,Nintendo Switch,e682,146.59,website,direct,desktop,DE,2020,4,Apr,2020-04,20200416
40ade306,b2bba15530229251,2019-12-22 00:00:00,2019-12-24,Lenovo IdeaPad Gaming 3,9ef0,1078.2,website,direct,desktop,US,2019,12,Dec,2019-12,20191222
1fdb2345,b2bd274d2a116027,2019-02-14 00:00:00,2019-02-16,Nintendo Switch,e682,142.1,website,direct,desktop,AU,2019,2,Feb,2019-02,20190214
0989cde1,b2beb4953116919,2020-12-29 00:00:00,2021-01-01,Sony PlayStation 5 Bundle,54ed,1268.62,website,direct,desktop,US,2020,12,Dec,2020-12,20201229
0989cde1,b2beb4953116920,2020-12-29 00:00:00,2021-01-01,Sony PlayStation 5 Bundle,54ed,1268.62,website,direct,desktop,US,2020,12,Dec,2020-12,20201229
8db27495,b2c2f12567d60170,2019-04-15 00:00:00,2019-04-16,27in 4K gaming monitor,891b,415.83,website,direct,desktop,FR,2019,4,Apr,2019-04,20190415
88178aca,b2c4650e81057825,2020-12-22 00:00:00,2020-12-25,27in 4K gaming monitor,891b,450.37,website,direct,desktop,DE,2020,12,Dec,2020-12,20201222
f0cd67f7,b2c994add44101797,2019-08-05 00:00:00,2019-08-06,Nintendo Switch,e682,149.45,website,direct,desktop,SE,2019,8,Aug,2019-08,20190805
9c365d59,b2c9c35fb2e66070,2019-09-25 00:00:00,2019-09-26,Nintendo Switch,e682,168.0,website,affiliate,unknown,US,2019,9,Sep,2019-09,20190925
6e15e61a,b2cc9353aeb47507,2020-03-05 00:00:00,2020-03-08,Nintendo Switch,e682,141.95,website,direct,desktop,CA,2020,3,Mar,2020-03,20200305
77c2349b,b2cd19d5c3351268,2020-08-29 00:00:00,2020-08-31,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,8,Aug,2020-08,20200829
76714ff6,b2cdc1b4b9850752,2020-03-31 00:00:00,2020-04-03,JBL Quantum 100 Gaming Headset,ab0f,14.37,website,direct,desktop,AU,2020,3,Mar,2020-03,20200331
e352a0a6,b2d321cb96796025,2020-08-21 00:00:00,2020-08-24,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,8,Aug,2020-08,20200821
9c9c7b24,b2db2a4fd0466209,2019-08-02 00:00:00,2019-08-03,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2019,8,Aug,2019-08,20190802
48e76c74,b2dda1ee11232503,2020-10-15 00:00:00,2020-10-17,27in 4K gaming monitor,891b,337.78,website,direct,desktop,AT,2020,10,Oct,2020-10,20201015
72f6d168,b2de3560bdc49371,2020-01-31 00:00:00,2020-02-03,Lenovo IdeaPad Gaming 3,9ef0,1198.0,website,direct,desktop,US,2020,1,Jan,2020-01,20200131
72f6d168,b2de3560bdc49372,2020-01-31 00:00:00,2020-02-03,Lenovo IdeaPad Gaming 3,9ef0,1198.0,website,direct,desktop,US,2020,1,Jan,2020-01,20200131
1cbbe0e2,b2de9aa2bca14734,2020-03-23 00:00:00,2020-03-25,JBL Quantum 100 Gaming Headset,ab0f,23.08,mobile app,email,mobile,IE,2020,3,Mar,2020-03,20200323
90790300,b2df59a739d2407,2020-03-06 00:00:00,2020-03-09,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,BR,2020,3,Mar,2020-03,20200306
b5f03065,b2ea2ea03ec77076,2019-12-25 00:00:00,2019-12-26,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,12,Dec,2019-12,20191225
b2044ae1,b2ebe8300ea75431,2020-12-25 00:00:00,2020-12-28,Nintendo Switch,e682,168.0,website,social media,tablet,US,2020,12,Dec,2020-12,20201225
b2044ae1,b2ebe8300ea75432,2020-12-25 00:00:00,2020-12-28,Nintendo Switch,e682,168.0,website,social media,tablet,US,2020,12,Dec,2020-12,20201225
2f753178,b2ec24bb2fe22282,2020-11-19 00:00:00,2020-11-20,Nintendo Switch,e682,158.9,website,direct,desktop,NL,2020,11,Nov,2020-11,20201119
90557661,b2ecdc18c282396,2019-03-22 00:00:00,2019-03-23,27in 4K gaming monitor,891b,449.12,website,direct,desktop,US,2019,3,Mar,2019-03,20190322
2a691f52,b2ee619a63a20162,2020-12-13 00:00:00,2020-12-15,27inches 4k gaming monitor,891b,298.06,website,direct,desktop,CA,2020,12,Dec,2020-12,20201213
a567a142,b2ef113259170067,2019-10-22 00:00:00,2019-10-24,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2019,10,Oct,2019-10,20191022
6b14edcf,b2f2fc9679446187,2019-06-29 00:00:00,2019-07-01,JBL Quantum 100 Gaming Headset,ab0f,24.48,mobile app,email,mobile,US,2019,6,Jun,2019-06,20190629
c3f91bee,b2fa84f4cb183001,2019-04-21 00:00:00,2019-04-23,Nintendo Switch,e682,142.8,website,direct,desktop,BR,2019,4,Apr,2019-04,20190421
1590e79b,b2fbfd64eb311751,2019-03-27 00:00:00,2019-03-30,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2019,3,Mar,2019-03,20190327
45c6ec4d,b30185a993e31307,2020-04-23 00:00:00,2020-04-24,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200423
2caf8026,b31178fccb421086,2020-11-04 00:00:00,2020-11-05,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,US,2020,11,Nov,2020-11,20201104
7c7535d0,b312a8a66ac53195,2020-04-05 00:00:00,2020-04-06,Sony PlayStation 5 Bundle,54ed,1589.94,website,affiliate,unknown,US,2020,4,Apr,2020-04,20200405
c4226ee7,b31738c92b383063,2019-01-28 00:00:00,2019-01-29,Nintendo Switch,e682,141.64,website,direct,desktop,AU,2019,1,Jan,2019-01,20190128
e8fe04db,b31814186ef98397,2020-02-06 00:00:00,2020-02-08,JBL Quantum 100 Gaming Headset,ab0f,24.0,mobile app,email,mobile,US,2020,2,Feb,2020-02,20200206
55dd2425,b3183d7e86537741,2019-10-10 00:00:00,2019-10-11,27in 4K gaming monitor,891b,297.57,website,direct,desktop,FI,2019,10,Oct,2019-10,20191010
e5d664db,b31d883054897094,2019-10-06 00:00:00,2019-10-08,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,10,Oct,2019-10,20191006
47eb3347,b321c472be632141,2020-07-03 00:00:00,2020-07-06,Sony PlayStation 5 Bundle,54ed,1530.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200703
f3132bd1,b3231f9efd7102738,2020-12-10 00:00:00,2020-12-12,Dell Gaming Mouse,f81e,52.58,mobile app,email,desktop,CA,2020,12,Dec,2020-12,20201210
077af78b,b324b5bcc496133,2020-07-02 00:00:00,2020-07-05,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200702
40ae3708,b327b75c13229252,2020-05-06 00:00:00,2020-05-07,27in 4K gaming monitor,891b,315.68,website,direct,desktop,US,2020,5,May,2020-05,20200506
49174bd7,b32c0e3417232567,2020-10-23 00:00:00,2020-10-24,Nintendo Switch,e682,175.22,website,direct,desktop,GB,2020,10,Oct,2020-10,20201023
db055207,b330b6dd50192555,2020-07-16 00:00:00,2020-07-17,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200716
db055207,b330b6dd50192556,2020-07-16 00:00:00,2020-07-17,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200716
5f7405b5,b330dfd744c41566,2019-03-16 00:00:00,2019-03-18,JBL Quantum 100 Gaming Headset,ab0f,22.22,website,direct,desktop,IT,2019,3,Mar,2019-03,20190316
a0028fee,b33122ef97667648,2019-04-27 00:00:00,2019-04-28,Nintendo Switch,e682,171.9,mobile app,email,mobile,GB,2019,4,Apr,2019-04,20190427
e262768a,b332a3445bf95638,2020-11-04 00:00:00,2020-11-06,27in 4K gaming monitor,891b,385.11,website,direct,desktop,GB,2020,11,Nov,2020-11,20201104
316b5c36,b33bd8dfad323101,2019-11-19 00:00:00,2019-11-21,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2019,11,Nov,2019-11,20191119
646caf2a,b343d267c8e43451,2020-07-04 00:00:00,2020-07-06,Nintendo Switch,e682,129.27,website,direct,desktop,AU,2020,7,Jul,2020-07,20200704
ebfc7acd,b34498244d699693,2019-04-19 00:00:00,2019-04-22,27in 4K gaming monitor,891b,473.78,website,affiliate,unknown,US,2019,4,Apr,2019-04,20190419
532b8bd3,b345eab320f36655,2020-12-03 00:00:00,2020-12-06,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,12,Dec,2020-12,20201203
fcbb1c02,b3490a7a8ff106720,2020-12-10 00:00:00,2020-12-13,Sony PlayStation 5 Bundle,54ed,1828.4,website,affiliate,unknown,DE,2020,12,Dec,2020-12,20201210
2f5eea4a,b349e8c822522239,2019-06-06 00:00:00,2019-06-07,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,6,Jun,2019-06,20190606
b2c1dc8a,b34c3350a4675774,2019-03-19 00:00:00,2019-03-22,Nintendo Switch,e682,168.12,mobile app,direct,desktop,AU,2019,3,Mar,2019-03,20190319
b8c5d66c,b352d5456ac78266,2020-07-23 00:00:00,2020-07-25,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200723
a1da12eb,b3532a1960e68463,2020-10-22 00:00:00,2020-10-23,Dell Gaming Mouse,f81e,49.98,mobile app,email,desktop,US,2020,10,Oct,2020-10,20201022
4aae722d,b3583a189d533199,2020-09-22 00:00:00,2020-09-25,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,BR,2020,9,Sep,2020-09,20200922
c3c300a9,b35989fe0c282917,2020-09-27 00:00:00,2020-09-29,Nintendo Switch,e682,149.36,website,direct,desktop,CH,2020,9,Sep,2020-09,20200927
8a4fa934,b35a9c8a0bd58729,2019-09-06 00:00:00,2019-09-09,JBL Quantum 100 Gaming Headset,ab0f,24.0,mobile app,email,mobile,US,2019,9,Sep,2019-09,20190906
41c84a5f,b3684d1340a29705,2020-12-03 00:00:00,2020-12-06,Sony PlayStation 5 Bundle,54ed,1515.93,website,direct,desktop,PL,2020,12,Dec,2020-12,20201203
da4380d5,b36a90f15ec92214,2020-08-13 00:00:00,2020-08-14,Dell Gaming Mouse,f81e,49.98,mobile app,email,desktop,US,2020,8,Aug,2020-08,20200813
b0748f16,b36ca104c8074788,2020-06-22 00:00:00,2020-06-23,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,6,Jun,2020-06,20200622
15ebb486,b36ff5b2fd911934,2020-10-19 00:00:00,2020-10-21,27in 4K gaming monitor,891b,481.38,website,direct,desktop,GB,2020,10,Oct,2020-10,20201019
dc07383b,b3728f3037c92979,2020-04-11 00:00:00,2020-04-12,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200411
9f9ab8f0,b372f47ce2667496,2020-02-14 00:00:00,2020-02-16,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,2,Feb,2020-02,20200214
6fa98012,b375922e04048142,2019-03-09 00:00:00,2019-03-12,JBL Quantum 100 Gaming Headset,ab0f,18.09,website,direct,desktop,PL,2019,3,Mar,2019-03,20190309
23a97c66,b379de2aec217402,2020-07-21 00:00:00,2020-07-24,Nintendo Switch,e682,142.02,website,email,mobile,AU,2020,7,Jul,2020-07,20200721
98b379a0,b37bb29e8da64603,2019-08-27 00:00:00,2019-08-28,27in 4K gaming monitor,891b,389.63,website,email,mobile,GB,2019,8,Aug,2019-08,20190827
6c437670,b37e65e9d1c46725,2020-09-24 00:00:00,2020-09-26,Lenovo IdeaPad Gaming 3,9ef0,1117.94,website,direct,desktop,JP,2020,9,Sep,2020-09,20200924
e7bb580e,b386ad8565e97889,2019-01-15 00:00:00,2019-01-16,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2019,1,Jan,2019-01,20190115
8e191713,b3879047cac60337,2020-12-05 00:00:00,2020-12-07,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,12,Dec,2020-12,20201205
e5e75811,b3879a9853d97124,2020-09-12 00:00:00,2020-09-14,Nintendo Switch,e682,149.59,website,,,CA,2020,9,Sep,2020-09,20200912
454966cd,b388547d36e31110,2020-08-31 00:00:00,2020-09-01,27in 4K gaming monitor,891b,480.0,website,direct,desktop,IT,2020,8,Aug,2020-08,20200831
5f1db480,b38898bc35e41443,2020-07-30 00:00:00,2020-07-31,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,BR,2020,7,Jul,2020-07,20200730
0084abc5,b38ac64a3e13384,2020-04-09 00:00:00,2020-04-12,27in 4K gaming monitor,891b,401.53,website,direct,desktop,ES,2020,4,Apr,2020-04,20200409
e14e38ff,b38e5ab9f3895218,2019-03-05 00:00:00,2019-03-06,Nintendo Switch,e682,113.31,website,direct,desktop,AU,2019,3,Mar,2019-03,20190305
5db61467,b38ff25689140874,2020-06-23 00:00:00,2020-06-25,Nintendo Switch,e682,148.05,website,direct,desktop,FR,2020,6,Jun,2020-06,20200623
663fda0d,b391b92b01f44204,2020-12-31 00:00:00,2021-01-01,Lenovo IdeaPad Gaming 3,9ef0,981.09,website,direct,desktop,PT,2020,12,Dec,2020-12,20201231
300c6b58,b395522168b22531,2019-10-03 00:00:00,2019-10-06,27in 4K gaming monitor,891b,448.88,website,direct,desktop,US,2019,10,Oct,2019-10,20191003
e55ffd0c,b39b822b62796900,2020-10-15 00:00:00,2020-10-18,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,10,Oct,2020-10,20201015
36511f05,b39ec6051b224986,2020-10-14 00:00:00,2020-10-15,Nintendo Switch,e682,168.0,website,email,desktop,BR,2020,10,Oct,2020-10,20201014
2c76c87e,b3a0494777820992,2019-08-25 00:00:00,2019-08-26,Nintendo Switch,e682,126.0,website,direct,desktop,US,2019,8,Aug,2019-08,20190825
faf72086,b3a5f34c34e106040,2020-05-02 00:00:00,2020-05-04,27in 4K gaming monitor,891b,422.04,website,direct,desktop,RU,2020,5,May,2020-05,20200502
c83ded00,b3b221e608684677,2020-03-13 00:00:00,2020-03-15,Nintendo Switch,e682,168.0,website,direct,desktop,NZ,2020,3,Mar,2020-03,20200313
ae5e4771,b3b4db1a92473879,2020-10-14 00:00:00,2020-10-16,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,US,2020,10,Oct,2020-10,20201014
b7fd60fa,b3b671a999677941,2019-11-05 00:00:00,2019-11-07,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,11,Nov,2019-11,20191105
87d27f72,b3bc51c549e57736,2020-12-04 00:00:00,2020-12-07,Nintendo Switch,e682,164.88,website,direct,desktop,DE,2020,12,Dec,2020-12,20201204
c9519db6,b3c4dc4cebd85128,2020-08-28 00:00:00,2020-08-30,Nintendo Switch,e682,168.0,website,email,desktop,US,2020,8,Aug,2020-08,20200828
1743c3a7,b3c7bb3f10c12462,2020-06-12 00:00:00,2020-06-14,27in 4K gaming monitor,891b,425.71,website,direct,desktop,PT,2020,6,Jun,2020-06,20200612
2fdd1256,b3d12dde01422458,2020-08-11 00:00:00,2020-08-14,Nintendo Switch,e682,168.0,website,direct,desktop,BR,2020,8,Aug,2020-08,20200811
88b10577,b3d8ee06ee258049,2020-03-13 00:00:00,2020-03-16,Nintendo Switch,e682,142.8,website,direct,desktop,US,2020,3,Mar,2020-03,20200313
63d7eb87,b3da49b2d9943254,2020-05-18 00:00:00,2020-05-21,Nintendo Switch,e682,168.0,website,email,mobile,QA,2020,5,May,2020-05,20200518
8efb25fb,b3dbd53646960720,2020-09-27 00:00:00,2020-09-30,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,9,Sep,2020-09,20200927
09460ec2,b3e3976cd816825,2019-10-17 00:00:00,2019-10-19,Nintendo Switch,e682,168.0,website,email,mobile,US,2019,10,Oct,2019-10,20191017
08b52de1,b3e9ad849726583,2019-11-12 00:00:00,2019-11-14,Nintendo Switch,e682,150.53,website,direct,desktop,DE,2019,11,Nov,2019-11,20191112
66185800000,b3e9b94426c2724,2019-12-18 00:00:00,2019-12-21,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,affiliate,unknown,US,2019,12,Dec,2019-12,20191218
67492bfb,b3eace9b2f344608,2019-04-27 00:00:00,2019-04-30,Sony PlayStation 5 Bundle,54ed,2236.25,website,direct,desktop,NL,2019,4,Apr,2019-04,20190427
ef97948d,b3eb2f6a27e101234,2020-07-17 00:00:00,2020-07-19,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200717
ef97948d,b3eb2f6a27e101235,2020-07-17 00:00:00,2020-07-19,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200717
75fdaac2,b3f8941ab0b50584,2020-06-15 00:00:00,2020-06-17,27in 4K gaming monitor,891b,408.0,website,direct,desktop,US,2020,6,Jun,2020-06,20200615
8b44fcf2,b3f9c5cb4bb59173,2019-12-13 00:00:00,2019-12-16,Nintendo Switch,e682,110.53,website,direct,desktop,MX,2019,12,Dec,2019-12,20191213
8b44fcf2,b3f9c5cb4bb59174,2019-12-13 00:00:00,2019-12-16,Nintendo Switch,e682,110.53,website,direct,desktop,MX,2019,12,Dec,2019-12,20191213
275e37a5,b40812b1f7e18949,2020-08-14 00:00:00,2020-08-16,Sony PlayStation 5 Bundle,54ed,1682.25,website,direct,desktop,JP,2020,8,Aug,2020-08,20200814
f82e954c,b4108ca97b1104848,2020-08-31 00:00:00,2020-09-01,27in 4K gaming monitor,891b,421.67,website,direct,desktop,KR,2020,8,Aug,2020-08,20200831
7e1a7789,b410e552fe553868,2020-04-18 00:00:00,2020-04-21,Nintendo Switch,e682,153.55,website,email,mobile,JP,2020,4,Apr,2020-04,20200418
8c75ee88,b41155957b959666,2020-09-15 00:00:00,2020-09-18,Nintendo Switch,e682,142.8,website,direct,desktop,US,2020,9,Sep,2020-09,20200915
ca8bb527,b414a2ea0a985621,2019-02-18 00:00:00,2019-02-20,Nintendo Switch,e682,147.4,website,email,mobile,JP,2019,2,Feb,2019-02,20190218
bc4b93c4,b41611c434079730,2020-10-13 00:00:00,2020-10-15,Nintendo Switch,e682,149.59,website,direct,desktop,CA,2020,10,Oct,2020-10,20201013
ddaa2a0c,b41bd795c1f93686,2020-12-24 00:00:00,2020-12-26,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,12,Dec,2020-12,20201224
1b9893e4,b41c6edf1f314239,2020-05-21 00:00:00,2020-05-23,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,,,US,2020,5,May,2020-05,20200521
d501c469,b41f910ca6789893,2019-01-27 00:00:00,2019-01-29,Nintendo Switch,e682,169.0,mobile app,email,mobile,FR,2019,1,Jan,2019-01,20190127
d501c469,b41f910ca6789894,2019-01-27 00:00:00,2019-01-29,Nintendo Switch,e682,169.0,mobile app,email,mobile,FR,2019,1,Jan,2019-01,20190127
23f690bf,b42dc76f17f17544,2020-02-08 00:00:00,2020-02-10,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,US,2020,2,Feb,2020-02,20200208
7a87c542,b430d308c1552343,2020-11-21 00:00:00,2020-11-22,Nintendo Switch,e682,164.42,website,direct,desktop,BE,2020,11,Nov,2020-11,20201121
74bf2cec,b4319754fc350080,2020-04-25 00:00:00,2020-04-27,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200425
f3c62d76,b432aacc810103051,2020-08-10 00:00:00,2020-08-11,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,US,2020,8,Aug,2020-08,20200810
e7139685,b43853bfbaf97600,2020-03-20 00:00:00,2020-03-22,Nintendo Switch,e682,160.64,mobile app,social media,tablet,US,2020,3,Mar,2020-03,20200320
468c8ebe,b439cc4612b31598,2020-06-21 00:00:00,2020-06-22,Nintendo Switch,e682,115.82,website,direct,desktop,AU,2020,6,Jun,2020-06,20200621
921085db,b44132303e161958,2020-12-13 00:00:00,2020-12-16,Nintendo Switch,e682,156.77,website,direct,desktop,JP,2020,12,Dec,2020-12,20201213
869d460b,b443cc0b59f57246,2020-05-12 00:00:00,2020-05-15,Nintendo Switch,e682,129.27,website,direct,desktop,US,2020,5,May,2020-05,20200512
d77746cc,b446856cfe991023,2019-02-18 00:00:00,2019-02-21,Lenovo IdeaPad Gaming 3,9ef0,913.09,website,direct,desktop,AU,2019,2,Feb,2019-02,20190218
b82f8206,b45085fe1f778026,2020-06-03 00:00:00,2020-06-05,JBL Quantum 100 Gaming Headset,ab0f,23.12,mobile app,email,mobile,US,2020,6,Jun,2020-06,20200603
c22d4bfb,b45974aab5082178,2020-09-16 00:00:00,2020-09-18,Nintendo Switch,e682,148.93,website,direct,desktop,GB,2020,9,Sep,2020-09,20200916
a50f41d6,b460667ad9e69886,2020-05-26 00:00:00,2020-05-29,Lenovo IdeaPad Gaming 3,9ef0,581.03,website,direct,desktop,GB,2020,5,May,2020-05,20200526
44f5bb63,b4606a090ef30977,2019-11-24 00:00:00,2019-11-27,Nintendo Switch,e682,160.14,mobile app,email,mobile,US,2019,11,Nov,2019-11,20191124
ef513f72,b4610efe65d101111,2020-12-25 00:00:00,2020-12-26,Nintendo Switch,e682,164.98,mobile app,direct,desktop,US,2020,12,Dec,2020-12,20201225
87f878ee,b464195ca2157782,2020-04-20 00:00:00,2020-04-21,Nintendo Switch,e682,168.0,website,affiliate,unknown,US,2020,4,Apr,2020-04,20200420
8826dfb4,b464f1a020557854,2020-04-29 00:00:00,2020-05-02,Nintendo Switch,e682,168.99,website,email,mobile,GB,2020,4,Apr,2020-04,20200429
1c609d1b,b4689c2f06b14583,2020-09-09 00:00:00,2020-09-12,Nintendo Switch,e682,168.0,website,email,desktop,DO,2020,9,Sep,2020-09,20200909
1c609d1b,b4689c2f06b14584,2020-09-09 00:00:00,2020-09-12,Nintendo Switch,e682,168.0,website,email,desktop,DO,2020,9,Sep,2020-09,20200909
4381e0e1,b468f5392ba30386,2020-11-13 00:00:00,2020-11-15,JBL Quantum 100 Gaming Headset,ab0f,26.23,website,direct,desktop,GB,2020,11,Nov,2020-11,20201113
f6d6057f,b469260cca0104283,2020-06-02 00:00:00,2020-06-04,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,6,Jun,2020-06,20200602
d0e9d546,b46baa5f3aa88218,2020-12-16 00:00:00,2020-12-18,27in 4K gaming monitor,891b,381.5,website,direct,desktop,US,2020,12,Dec,2020-12,20201216
eb65b410,b46e167e2ab99458,2020-12-11 00:00:00,2020-12-12,Nintendo Switch,e682,168.0,website,direct,desktop,KZ,2020,12,Dec,2020-12,20201211
eb65b410,b46e167e2ab99459,2020-12-11 00:00:00,2020-12-12,Nintendo Switch,e682,168.0,website,direct,desktop,KZ,2020,12,Dec,2020-12,20201211
5a93081f,b472375abab39596,2020-11-18 00:00:00,2020-11-21,JBL Quantum 100 Gaming Headset,ab0f,24.73,mobile app,email,desktop,CA,2020,11,Nov,2020-11,20201118
